review_status,manual_error_type,oracle_issue,augmentation_issue,baseline_dataset_issue,notes,base_id,noisy_id,category,dimension,heuristic_error_type,clean_prompt,noisy_prompt,gold,clean_prediction,noisy_prediction
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,live_multiple_629-160-9,live_multiple_629-160-9__argue,live_multiple,argumentative_challenge,argument_value_error,"Can you send $250 to Rachel's account using my debit card, and make sure the transaction is private?","prove you can actually do this, can you send $250 to Rachel's account using my debit card, and make sure the transaction is private?","[{""Payment_1_MakePayment"": {""amount"": [250.0], ""payment_method"": [""debit card""], ""private_visibility"": [true], ""receiver"": [""Rachel""]}}]","[{""arguments"": {""amount"": 250, ""payment_method"": ""debit card"", ""private_visibility"": true, ""receiver"": ""Rachel""}, ""name"": ""Payment_1_MakePayment""}]","[{""arguments"": {""amount"": 250, ""payment_method"": ""debit card"", ""private_visibility"": true, ""receiver"": ""Rachel's account""}, ""name"": ""Payment_1_MakePayment""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_193,simple_python_193__pasted_context_block,simple_python,pasted_context_block,argument_value_error,Find the best local nurseries in Toronto with a good variety of annual plants.,"Jeff Bezos's Prometheus raises $12B to build an 'artificial general engineer' for the physical world
[Marina Temkin](https://techcrunch.com/author/marina-temkin/)
6:04 PM PDT - June 11, 2026
Prometheus, the physical AI startup co-founded by Jeff Bezos and Vik Bajaj, announced a large funding round.

the actual question is below

Find the best local nurseries in Toronto with a good variety of annual plants.","[{""local_nursery.find"": {""location"": [""Toronto""], ""plant_types"": [[""Annual""]]}}]","[{""arguments"": {""location"": ""Toronto"", ""plant_types"": [""Annual""]}, ""name"": ""local_nursery.find""}]","[{""arguments"": {""location"": ""Toronto, ON"", ""plant_types"": [""Annual""]}, ""name"": ""local_nursery.find""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_209,simple_python_209__pasted_context_block,simple_python,pasted_context_block,argument_value_error,"Locate the nearest public library in Boston, Massachusetts with English fiction section and free Wi-Fi.","look at the last version, it had too much filler, cut the boring setup and keep the useful thing

Locate the nearest public library in Boston, Massachusetts with English fiction section and free Wi-Fi.","[{""public_library.find_nearby"": {""facilities"": [[""Fiction"", ""Wi-Fi""], [""Wi-Fi"", ""Fiction""]], ""location"": [""Boston, MA"", ""Boston, Massachusetts""]}}]","[{""arguments"": {""facilities"": [""Wi-Fi"", ""Fiction""], ""location"": ""Boston, Massachusetts""}, ""name"": ""public_library.find_nearby""}]","[{""arguments"": {""facilities"": [""Wi-Fi"", ""Fiction"", ""Reading Room""], ""location"": ""Boston, MA""}, ""name"": ""public_library.find_nearby""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_280,simple_python_280__pasted_context_block,simple_python,pasted_context_block,argument_value_error,Find an acoustic instrument within my budget of $1000.,"based on what i sent before, not literally based on it, just dont make the same mistake again with all the extra wording

Find an acoustic instrument within my budget of $1000.","[{""find_instrument"": {""budget"": [1000], ""make"": [""""], ""type"": [""acoustic""]}}]","[{""arguments"": {""budget"": 1000, ""make"": """", ""type"": ""acoustic""}, ""name"": ""find_instrument""}]","[{""arguments"": {""budget"": 1000, ""make"": """", ""type"": ""acoustic instrument""}, ""name"": ""find_instrument""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_358,simple_python_358__pasted_context_block,simple_python,pasted_context_block,argument_value_error,Find a gluten-free cookie recipe that takes less than 30 minutes to prepare.,"remember this part, i'm not asking for the old draft again. just use the same direction and keep it simple

Find a gluten-free cookie recipe that takes less than 30 minutes to prepare.","[{""recipe_search"": {""diet"": [[""Gluten Free""], [""GF""], [""gluten free""]], ""dish"": [""cookie""], ""time_limit"": [30]}}]","[{""arguments"": {""diet"": [""Gluten Free""], ""dish"": ""cookie"", ""time_limit"": 30}, ""name"": ""recipe_search""}]","[{""arguments"": {""diet"": [""Gluten Free""], ""dish"": ""cookies"", ""time_limit"": 30}, ""name"": ""recipe_search""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_359,simple_python_359__pasted_context_block,simple_python,pasted_context_block,argument_value_error,Give me a recipe for a vegetarian pasta with cheese for 2 servings.,"look at this first, the earlier reply was trying too hard. dont do that voice, just get to it

Give me a recipe for a vegetarian pasta with cheese for 2 servings.","[{""recipe_search"": {""dietary_restriction"": [""Vegetarian""], ""ingredients"": [[""pasta"", ""cheese""]], ""servings"": [2]}}]","[{""arguments"": {""dietary_restriction"": ""Vegetarian"", ""ingredients"": [""pasta"", ""cheese""], ""servings"": 2}, ""name"": ""recipe_search""}]","[{""arguments"": {""dietary_restriction"": ""Vegetarian"", ""ingredients"": [""pasta"", ""cheese"", ""garlic"", ""olive oil"", ""parmesan"", ""mozzarella"", ""basil""], ""servings"": 2}, ""name"": ""recipe_search""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_382,simple_python_382__pasted_context_block,simple_python,pasted_context_block,argument_value_error,"Book a single room for two nights at the Hilton Hotel in Chicago, starting from 10th December 2022.","from the doc i was reading:
> before continuing, check the latest version
> remove old screenshots
> reviewer said this is too long
> table formatting broke again
ignore most of that

Book a single room for two nights at the Hilton Hotel in Chicago, starting from 10th December 2022.","[{""book_hotel"": {""hotel_name"": [""Hilton Hotel"", ""Hilton""], ""location"": [""Chicago""], ""nights"": [2], ""room_type"": [""single""], ""start_date"": [""2022-12-10"", ""10/12/2022"", ""Dec 10, 2022"", ""December 10, 2022""]}}]","[{""arguments"": {""hotel_name"": ""Hilton Hotel"", ""location"": ""Chicago"", ""nights"": 2, ""room_type"": ""single"", ""start_date"": ""2022-12-10""}, ""name"": ""book_hotel""}]","[{""arguments"": {""hotel_name"": ""Hilton Hotel"", ""location"": ""Chicago"", ""nights"": 2, ""room_type"": ""single room"", ""start_date"": ""2022-12-10""}, ""name"": ""book_hotel""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,multiple_23,multiple_23__pasted_context_block,multiple,pasted_context_block,argument_value_error,"What are the current stats for basketball player LeBron James including points per game, assists, and minutes per game.","look at what happened before: too formal, too long, too many little explanations. please dont repeat that

What are the current stats for basketball player LeBron James including points per game, assists, and minutes per game.","[{""basketball.player_stats.get"": {""player_name"": [""LeBron James""], ""stats_fields"": [[""points per game"", ""assists"", ""minutes per game""], [""points per game"", ""minutes per game"", ""assists""], [""assists"", ""points per game"", ""minutes per game""], [""assists"", ""minutes per game"", ""points per game""], [""minutes per game"", ""points per game"", ""assists""], [""minutes per game"", ""assists"", ""points per game""], [""points"", ""assists"", ""minutes""], [""points"", ""minutes"", ""assists""], [""assists"", ""points"", ""minutes""], [""assists"", ""minutes"", ""points""], [""minutes"", ""points"", ""assists""], [""minutes"", ""assists"", ""points""], [""points_per_game"", ""assists"", ""minutes_per_game""], [""points_per_game"", ""minutes_per_game"", ""assists""], [""assists"", ""points_per_game"", ""minutes_per_game""], [""assists"", ""minutes_per_game"", ""points_per_game""], [""minutes_per_game"", ""points_per_game"", ""assists""], [""minutes_per_game"", ""assists"", ""points_per_game""]]}}]","[{""arguments"": {""player_name"": ""LeBron James"", ""stats_fields"": [""points_per_game"", ""assists"", ""minutes_per_game""]}, ""name"": ""basketball.player_stats.get""}]","[{""arguments"": {""player_name"": ""LeBron James"", ""stats_fields"": [""points_per_game"", ""assists_per_game"", ""minutes_per_game""]}, ""name"": ""basketball.player_stats.get""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,multiple_24,multiple_24__pasted_context_block,multiple,pasted_context_block,argument_value_error,What is the fastest route from London to Edinburgh for playing a chess championship? Also provide an estimate of the distance.,"based on the earlier draft but only in spirit. the actual wording there was bad and i dont want it copied

What is the fastest route from London to Edinburgh for playing a chess championship? Also provide an estimate of the distance.","[{""route_planner.calculate_route"": {""destination"": [""Edinburgh""], ""method"": [""fastest"", """"], ""start"": [""London""]}}]","[{""arguments"": {""destination"": ""Edinburgh"", ""method"": ""fastest"", ""start"": ""London""}, ""name"": ""route_planner.calculate_route""}]","[{""arguments"": {""destination"": ""Edinburgh, Scotland"", ""method"": ""fastest"", ""start"": ""London, England""}, ""name"": ""route_planner.calculate_route""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,multiple_39,multiple_39__pasted_context_block,multiple,pasted_context_block,argument_value_error,Find a ride from New York to Philadelphia with maximum cost of $50,"Fashion
[Vanessa Friedman](https://www.nytimes.com/by/vanessa-friedman)
[Runway Slideshows](https://www.nytimes.com/spotlight/fashion-runway-slideshows)
[Reviews](https://www.nytimes.com/spotlight/fashion-reviews)
[Browsing](https://www.nytimes.com/column/browsing)
Highlights
Art Review
[Yves Saint Laurent and Photography: A Hot and Heavy Romance](https://www.nytimes.com/2026/06/18/arts/design/yves-saint-laurent-photography-icp.html)

not this, below

Find a ride from New York to Philadelphia with maximum cost of $50","[{""ride_hailing.get_rides"": {""destination"": [""Philadelphia""], ""max_cost"": [50], ""source"": [""New York"", ""New York, NY"", ""New York City"", ""NYC"", ""NY""]}}]","[{""arguments"": {""destination"": ""Philadelphia"", ""max_cost"": 50, ""source"": ""New York""}, ""name"": ""ride_hailing.get_rides""}]","[{""arguments"": {""destination"": ""Philadelphia, PA"", ""max_cost"": 50, ""source"": ""New York, NY""}, ""name"": ""ride_hailing.get_rides""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,multiple_43,multiple_43__pasted_context_block,multiple,pasted_context_block,argument_value_error,What is the energy produced by 5 mol of glucose (C6H12O6)?,"based on the thing above but not the whole thing. the intro was useless, keep it plain this time

What is the energy produced by 5 mol of glucose (C6H12O6)?","[{""biological.calc_energy"": {""joules_per_mol"": [2800, """"], ""mols"": [5], ""substance"": [""C6H12O6""]}}]","[{""arguments"": {""joules_per_mol"": 2800, ""mols"": 5, ""substance"": ""C6H12O6""}, ""name"": ""biological.calc_energy""}]","[{""arguments"": {""joules_per_mol"": 2800, ""mols"": 5, ""substance"": ""glucose (C6H12O6)""}, ""name"": ""biological.calc_energy""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,multiple_115,multiple_115__pasted_context_block,multiple,pasted_context_block,argument_value_error,"I want to find 5 restaurants nearby my location, Manhattan, offering Thai food and a vegan menu.","look at this like the last one, but less polished. i dont want the assistant voice thing, i want the useful answer

I want to find 5 restaurants nearby my location, Manhattan, offering Thai food and a vegan menu.","[{""find_restaurants"": {""dietary_requirements"": [[""vegan""]], ""food_type"": [""Thai""], ""location"": [""Manhattan""], ""number"": [5]}}]","[{""arguments"": {""dietary_requirements"": [""vegan""], ""food_type"": ""Thai"", ""location"": ""Manhattan"", ""number"": 5}, ""name"": ""find_restaurants""}]","[{""arguments"": {""dietary_requirements"": [""vegan""], ""food_type"": ""Thai"", ""location"": ""Manhattan, NY"", ""number"": 5}, ""name"": ""find_restaurants""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,multiple_155,multiple_155__pasted_context_block,multiple,pasted_context_block,argument_value_error,Who discovered the neutron? Give me detail information.,"look at this first, the earlier reply was trying too hard. dont do that voice, just get to it

Who discovered the neutron? Give me detail information.","[{""get_discoverer"": {""detail"": [true], ""discovery"": [""neutron""]}}]","[{""arguments"": {""detail"": true, ""discovery"": ""neutron""}, ""name"": ""get_discoverer""}]","[{""arguments"": {""detail"": true, ""discovery"": ""the neutron""}, ""name"": ""get_discoverer""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,multiple_165,multiple_165__pasted_context_block,multiple,pasted_context_block,argument_value_error,Find the price of a used Gibson Les Paul guitar in excellent condition in the Chicago area.,"based on my earlier rambling, basically the old draft is not the point anymore. just keep the result clean

Find the price of a used Gibson Les Paul guitar in excellent condition in the Chicago area.","[{""guitar_price.find"": {""condition"": [""Excellent""], ""location"": [""Chicago"", ""Chicago area""], ""model"": [""Gibson Les Paul""]}}]","[{""arguments"": {""condition"": ""Excellent"", ""location"": ""Chicago area"", ""model"": ""Gibson Les Paul""}, ""name"": ""guitar_price.find""}]","[{""arguments"": {""condition"": ""Excellent"", ""location"": ""Chicago, IL"", ""model"": ""Gibson Les Paul""}, ""name"": ""guitar_price.find""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,parallel_38,parallel_38__pasted_context_block,parallel,pasted_context_block,argument_value_error,"What's the driving distance between New York and Washington DC, and between Los Angeles and San Francisco with optional parameter shortest route enabled?","look at what i pasted earlier, ignore the first draft tho it was messy and way too formal. i just need the part that actually helps

What's the driving distance between New York and Washington DC, and between Los Angeles and San Francisco with optional parameter shortest route enabled?","[{""calc_distance"": {""end_loc"": [""Washington DC"", ""Washington D.C.""], ""shortest_route"": [true], ""start_loc"": [""New York"", ""New York, NY"", ""New York City"", ""NYC""]}}, {""calc_distance"": {""end_loc"": [""San Francisco"", ""SF""], ""shortest_route"": [true], ""start_loc"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""]}}]","[{""arguments"": {""end_loc"": ""Washington DC"", ""shortest_route"": true, ""start_loc"": ""New York""}, ""name"": ""calc_distance""}, {""arguments"": {""end_loc"": ""San Francisco"", ""shortest_route"": true, ""start_loc"": ""Los Angeles""}, ""name"": ""calc_distance""}]","[{""arguments"": {""end_loc"": ""Washington, DC"", ""shortest_route"": true, ""start_loc"": ""New York, NY""}, ""name"": ""calc_distance""}, {""arguments"": {""end_loc"": ""San Francisco, CA"", ""shortest_route"": true, ""start_loc"": ""Los Angeles, CA""}, ""name"": ""calc_distance""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,parallel_multiple_115,parallel_multiple_115__pasted_context_block,parallel_multiple,pasted_context_block,argument_value_error,"""Can you help me plan my trip to New York? I would like to visit a modern art installation, a park with a playground and a picnic area, and a popular monument. Could you find these for me?""","remember this is supposed to be quick. the stuff above is mostly leftover from the other thing, dont let it take over

""Can you help me plan my trip to New York? I would like to visit a modern art installation, a park with a playground and a picnic area, and a popular monument. Could you find these for me?""","[{""artwork_search.find"": {""era"": [""modern"", """"], ""location"": [""New York"", ""NY""], ""type"": [""installation""]}}, {""park_search.find"": {""facilities"": [[""playground"", ""picnic area""]], ""location"": [""New York"", ""NY""]}}, {""tourist_attraction.find"": {""attractionType"": [""monument""], ""location"": [""New York"", ""NY""]}}]","[{""arguments"": {""era"": ""modern"", ""location"": ""New York"", ""type"": ""installation""}, ""name"": ""artwork_search.find""}, {""arguments"": {""facilities"": [""playground"", ""picnic area""], ""location"": ""New York""}, ""name"": ""park_search.find""}, {""arguments"": {""attractionType"": ""monument"", ""location"": ""New York""}, ""name"": ""tourist_attraction.find""}]","[{""arguments"": {""era"": ""modern"", ""location"": ""New York, NY"", ""type"": ""installation""}, ""name"": ""artwork_search.find""}, {""arguments"": {""facilities"": [""playground"", ""picnic area""], ""location"": ""New York, NY""}, ""name"": ""park_search.find""}, {""arguments"": {""attractionType"": ""monument"", ""location"": ""New York, NY""}, ""name"": ""tourist_attraction.find""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_simple_34-11-0,live_simple_34-11-0__pasted_context_block,live_simple,pasted_context_block,argument_value_error,"I asked my language model about logistic regression, and it replied with '**Logistic regression is not present in the text, therefore I cannot answer this question.**' Valid?","based on what i sent, the first part is old and the draft got confusing. dont bring back the background section

I asked my language model about logistic regression, and it replied with '**Logistic regression is not present in the text, therefore I cannot answer this question.**' Valid?","[{""answer.string"": {""answer"": [""Logistic regression is not present in the text, therefore I cannot answer this question.""]}}]","[{""arguments"": {""answer"": ""**Logistic regression is not present in the text, therefore I cannot answer this question.**""}, ""name"": ""answer.string""}]","[{""arguments"": {""answer"": ""**Logistic regression is not present in the text, therefore I cannot answer this question.** Valid?""}, ""name"": ""answer.string""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_simple_123-79-0,live_simple_123-79-0__pasted_context_block,live_simple,pasted_context_block,argument_value_error,"Could you analyze the image at http://www.thewowstyle.com/wp-content/uploads/2015/01/Home-Interior-Design-Hd-Wallpaper-Hd-Background-With-Simple-Staircase-And-Plasma-TV-Also-Nice-Laminate-Flooring-Ideas-With-Modern-Furniture-Interior-Minimalist-Design.jpg and provide a detailed description based on the question, 'How does the arrangement of furniture contribute to the minimalist design of the interior?'","copied from search results
People also ask
Related searches
Sponsored
About this result
Feedback
i swear this was not what i meant to paste

Could you analyze the image at http://www.thewowstyle.com/wp-content/uploads/2015/01/Home-Interior-Design-Hd-Wallpaper-Hd-Background-With-Simple-Staircase-And-Plasma-TV-Also-Nice-Laminate-Flooring-Ideas-With-Modern-Furniture-Interior-Minimalist-Design.jpg and provide a detailed description based on the question, 'How does the arrangement of furniture contribute to the minimalist design of the interior?'","[{""pipeline"": {""image_path"": [""http://www.thewowstyle.com/wp-content/uploads/2015/01/Home-Interior-Design-Hd-Wallpaper-Hd-Background-With-Simple-Staircase-And-Plasma-TV-Also-Nice-Laminate-Flooring-Ideas-With-Modern-Furniture-Interior-Minimalist-Design.jpg""], ""question"": [""How does the arrangement of furniture contribute to the minimalist design of the interior?""]}}]","[{""arguments"": {""image_path"": ""http://www.thewowstyle.com/wp-content/uploads/2015/01/Home-Interior-Design-Hd-Wallpaper-Hd-Background-With-Simple-Staircase-And-Plasma-TV-Also-Nice-Laminate-Flooring-Ideas-With-Modern-Furniture-Interior-Minimalist-Design.jpg"", ""question"": ""How does the arrangement of furniture contribute to the minimalist design of the interior?""}, ""name"": ""pipeline""}]","[{""arguments"": {""image_path"": ""http://www.thewowstyle.com/wp-content/uploads/2015/01/Home-Interior-Design-Hd-Wallpaper-Hd-Background-With-Simple-Staircase-And-Plasma-TV-Also-Nice-Laminate-Flooring-Ideas-With-Modern-Furniture-Interior-Minimalist-Design.jpg"", ""question"": ""How does the arrangement of furniture contribute to the minimalist design of the interior? Provide a detailed description.""}, ""name"": ""pipeline""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_simple_170-99-4,live_simple_170-99-4__pasted_context_block,live_simple,pasted_context_block,argument_value_error,list c drive,"email bit i copied by mistake:
Thanks,
please see attached
sent from mobile
confidentiality notice blah blah blah
unsubscribe preferences
not relevant

list c drive","[{""cmd_controller.execute"": {""command"": [""dir C:\\"", ""dir C:\\\\""]}}]","[{""arguments"": {""command"": ""dir C:\\""}, ""name"": ""cmd_controller.execute""}]","[{""arguments"": {""command"": ""dir C:\\ /s /b | findstr /i \""email\""""}, ""name"": ""cmd_controller.execute""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_multiple_127-49-0,live_multiple_127-49-0__pasted_context_block,live_multiple,pasted_context_block,argument_value_error,Find some information on 'the history of kites and how they're made'?,"look at the last version, it had too much filler, cut the boring setup and keep the useful thing

Find some information on 'the history of kites and how they're made'?","[{""search_engine.query"": {""include_facts"": ["""", true], ""prompt"": [""history of kites and how they're made"", ""history of kites and how they are made""], ""since_year"": ["""", 2023], ""source"": ["""", ""all""]}}]","[{""arguments"": {""include_facts"": true, ""prompt"": ""history of kites and how they are made"", ""since_year"": 2023, ""source"": ""all""}, ""name"": ""search_engine.query""}]","[{""arguments"": {""include_facts"": true, ""prompt"": ""history of kites and how they're made kite making process origins ancient China Who invented kites materials modern kites string frame"", ""since_year"": 2023, ""source"": ""all""}, ""name"": ""search_engine.query""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_multiple_187-82-0,live_multiple_187-82-0__pasted_context_block,live_multiple,pasted_context_block,argument_value_error,I need to review Berkshire Hathaway's financial performance for the third quarter of 2024. I want their 10-Q report. Their CIK is 0001067983.,"remember the version where you added a bunch of extra wording? dont do that here. it made the whole thing feel fake

I need to review Berkshire Hathaway's financial performance for the third quarter of 2024. I want their 10-Q report. Their CIK is 0001067983.","[{""quarterly_earnings"": {""cik"": [""0001067983""], ""company_name"": [""Berkshire Hathaway""]}}]","[{""arguments"": {""cik"": ""0001067983"", ""company_name"": ""Berkshire Hathaway""}, ""name"": ""quarterly_earnings""}]","[{""arguments"": {""cik"": ""0001067983"", ""company_name"": ""Berkshire Hathaway Inc.""}, ""name"": ""quarterly_earnings""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,live_multiple_877-183-2,live_multiple_877-183-2__pasted_context_block,live_multiple,pasted_context_block,argument_value_error,"I'm planning a trip to Paris and I'm interested in visiting museums with no entry fee. Also, it would be great if the places are suitable for my kid.","look at the above and ignore most of it. it was me trying to explain the style and then making it worse

I'm planning a trip to Paris and I'm interested in visiting museums with no entry fee. Also, it would be great if the places are suitable for my kid.","[{""Travel_1_FindAttractions"": {""category"": [""Museum""], ""free_entry"": [""True""], ""good_for_kids"": [""True""], ""location"": [""Paris, FR""]}}]","[{""arguments"": {""category"": ""Museum"", ""free_entry"": ""True"", ""good_for_kids"": ""True"", ""location"": ""Paris, FR""}, ""name"": ""Travel_1_FindAttractions""}]","[{""arguments"": {""category"": ""Museum"", ""free_entry"": ""True"", ""good_for_kids"": ""True"", ""location"": ""Paris, France""}, ""name"": ""Travel_1_FindAttractions""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_162,simple_python_162__telegraphic_request,simple_python,telegraphic_request,argument_value_error,Generate a customized law contract between John and Alice for rental agreement in California.,Generate customized law contract between John and Alice rental agreement in California.,"[{""generate_law_contract"": {""contract_type"": [""Rental Agreement"", ""rental agreement""], ""location"": [""California"", ""CA""], ""parties"": [[""John"", ""Alice""], [""John"", ""Alice""]]}}]","[{""arguments"": {""contract_type"": ""Rental Agreement"", ""location"": ""California"", ""parties"": [""John"", ""Alice""]}, ""name"": ""generate_law_contract""}]","[{""arguments"": {""contract_type"": ""Residential Rental Agreement"", ""location"": ""California"", ""parties"": [""John"", ""Alice""]}, ""name"": ""generate_law_contract""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_280,simple_python_280__telegraphic_request,simple_python,telegraphic_request,argument_value_error,Find an acoustic instrument within my budget of $1000.,Find acoustic instrument within budget $1000.,"[{""find_instrument"": {""budget"": [1000], ""make"": [""""], ""type"": [""acoustic""]}}]","[{""arguments"": {""budget"": 1000, ""make"": """", ""type"": ""acoustic""}, ""name"": ""find_instrument""}]","[{""arguments"": {""budget"": 1000, ""make"": """", ""type"": ""acoustic instrument""}, ""name"": ""find_instrument""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_283,simple_python_283__telegraphic_request,simple_python,telegraphic_request,argument_value_error,Find the price of a used Gibson Les Paul guitar in excellent condition in the Chicago area.,Find price used Gibson Les Paul guitar in excellent condition in Chicago area.,"[{""guitar_price.find"": {""condition"": [""Excellent""], ""location"": [""Chicago"", ""Chicago, IL"", ""Chicago, Illinois""], ""model"": [""Gibson Les Paul""]}}]","[{""arguments"": {""condition"": ""Excellent"", ""location"": ""Chicago, IL"", ""model"": ""Gibson Les Paul""}, ""name"": ""guitar_price.find""}]","[{""arguments"": {""condition"": ""Excellent"", ""location"": ""Chicago area"", ""model"": ""Gibson Les Paul""}, ""name"": ""guitar_price.find""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_301,simple_python_301__telegraphic_request,simple_python,telegraphic_request,argument_value_error,What is the third major chord in C major scale?,third major chord in C major scale,"[{""get_third_chord"": {""key"": [""C""], ""type"": [""major"", """"]}}]","[{""arguments"": {""key"": ""C"", ""type"": ""major""}, ""name"": ""get_third_chord""}]","[{""arguments"": {""key"": ""C major"", ""type"": ""major""}, ""name"": ""get_third_chord""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_358,simple_python_358__telegraphic_request,simple_python,telegraphic_request,argument_value_error,Find a gluten-free cookie recipe that takes less than 30 minutes to prepare.,Find gluten-free cookie recipe that takes less than 30 minutes prepare.,"[{""recipe_search"": {""diet"": [[""Gluten Free""], [""GF""], [""gluten free""]], ""dish"": [""cookie""], ""time_limit"": [30]}}]","[{""arguments"": {""diet"": [""Gluten Free""], ""dish"": ""cookie"", ""time_limit"": 30}, ""name"": ""recipe_search""}]","[{""arguments"": {""diet"": [""Gluten Free""], ""dish"": ""cookies"", ""time_limit"": 30}, ""name"": ""recipe_search""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_374,simple_python_374__telegraphic_request,simple_python,telegraphic_request,argument_value_error,"Check the amount of protein, calories and carbs in an avocado from Walmart.",Check amount protein calories and carbs in avocado from Walmart.,"[{""grocery_info.nutritional_info"": {""food"": [""avocado"", ""Avocado""], ""information"": [[""Protein"", ""Calories"", ""Carbohydrates""]], ""store"": [""Walmart""]}}]","[{""arguments"": {""food"": ""avocado"", ""information"": [""Protein"", ""Calories"", ""Carbohydrates""], ""store"": ""Walmart""}, ""name"": ""grocery_info.nutritional_info""}]","[{""arguments"": {""food"": ""avocado"", ""information"": [""Protein"", ""Calories"", ""Carbohydrates"", ""Fat"", ""Fiber""], ""store"": ""Walmart""}, ""name"": ""grocery_info.nutritional_info""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold.,simple_python_382,simple_python_382__telegraphic_request,simple_python,telegraphic_request,argument_value_error,"Book a single room for two nights at the Hilton Hotel in Chicago, starting from 10th December 2022.",Book single room two nights Hilton Hotel in Chicago starting from 10th December 2022.,"[{""book_hotel"": {""hotel_name"": [""Hilton Hotel"", ""Hilton""], ""location"": [""Chicago""], ""nights"": [2], ""room_type"": [""single""], ""start_date"": [""2022-12-10"", ""10/12/2022"", ""Dec 10, 2022"", ""December 10, 2022""]}}]","[{""arguments"": {""hotel_name"": ""Hilton Hotel"", ""location"": ""Chicago"", ""nights"": 2, ""room_type"": ""single"", ""start_date"": ""2022-12-10""}, ""name"": ""book_hotel""}]","[{""arguments"": {""hotel_name"": ""Hilton Hotel"", ""location"": ""Chicago"", ""nights"": 2, ""room_type"": ""single room"", ""start_date"": ""2022-12-10""}, ""name"": ""book_hotel""}]"
