row_id,model,provider,evaluation_run_id,evaluation_run_role,pool_size,repeat_index,dimension,base_id,noisy_id,category,review_status,review_scope,review_label,screened_failure_type,review_notes,clean_prompt,noisy_prompt,expected_tool_calls,expected_function_names,clean_model_calls,clean_model_call_names,noisy_model_calls,noisy_model_call_names,noisy_eval_error_type,noisy_eval_error,noisy_completion_tokens_if_available,clean_provider_response_id,noisy_provider_response_id
gpt-5.4-nano|gpt54nano_full_pool_repeat2|cursing|live_simple_118-74-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,cursing,live_simple_118-74-0,live_simple_118-74-0__cursing,live_simple,reviewed,full_clean_to_noisy_trace_review,true_model_failure,optional_argument_strictness,Second-pass artifact audit: Inserted a “.” time value into a current-temperature request.,"Could you tell me the current temperature in Hyderabad, India, in Celsius?","this is bullshit could you tell me the current temperature in Hyderabad, India, in Celsius?","[{""get_temperature"": {""location"": [""Hyderabad, India""], ""time"": ["""", null], ""units"": [""Celsius""]}}]",get_temperature,"[{""arguments"": {""location"": ""Hyderabad, India"", ""time"": """", ""units"": ""Celsius""}, ""name"": ""get_temperature""}]",get_temperature,"[{""arguments"": {""location"": ""Hyderabad, India"", ""time"": ""."", ""units"": ""Celsius""}, ""name"": ""get_temperature""}]",get_temperature,value_error:others,"[""Invalid value for parameter 'time': '.'. Expected one of ['', None].""]",32,resp_0fbf273c5e052bc6006a3675ca81408195af21e8f45c72060a,resp_0428bd8b09dd3e83006a368258287c8193a9a8f1eb55e90faa
gpt-5.4-nano|gpt54nano_full_pool_repeat2|cursing|live_simple_15-3-11,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,cursing,live_simple_15-3-11,live_simple_15-3-11__cursing,live_simple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,alias_or_format_mismatch,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,"I'm at Bengaluru. Tell me the current weather conditions in Chennai, Tamil Nadu in fahrenheit?","holy shit just i'm at Bengaluru. Tell me the current weather conditions in Chennai, Tamil Nadu in fahrenheit?","[{""get_current_weather"": {""location"": [""Chennai, Tamil Nadu""], ""unit"": ["""", ""fahrenheit""]}}]",get_current_weather,"[{""arguments"": {""location"": ""Chennai, Tamil Nadu"", ""unit"": ""fahrenheit""}, ""name"": ""get_current_weather""}]",get_current_weather,"[{""arguments"": {""location"": ""Chennai, Tamil Nadu, India"", ""unit"": ""fahrenheit""}, ""name"": ""get_current_weather""}]",get_current_weather,value_error:string,"[""Invalid value for parameter 'location': 'Chennai, Tamil Nadu, India'. Expected one of ['Chennai, Tamil Nadu']. Case insensitive.""]",32,resp_09748820af211771006a3675b0b00c81949db94c1d10036046,resp_03b99f5df3453f5a006a368234eef48193a8b6356a3e3171e8
gpt-5.4-nano|gpt54nano_full_pool_repeat2|cursing|live_simple_185-110-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,cursing,live_simple_185-110-0,live_simple_185-110-0__cursing,live_simple,reviewed,full_clean_to_noisy_trace_review,true_model_failure,wrong_argument_value,Wrong required argument value for service_id: 0.,"Help find a housekeeper who provides ironing services in Chonburi Province. with a review score of 4.5 stars or more, available tomorrow, today is 20230929","goddamn it help find a housekeeper who provides ironing services in Chonburi Province. with a review score of 4.5 stars or more, available tomorrow, today is 20230929","[{""get_service_providers"": {""district_name"": ["""", null], ""province_id"": [3], ""rating"": [4.5], ""service_id"": [2], ""start_available_date"": [""2023-09-30""], ""sub_district_name"": ["""", null]}}]",get_service_providers,"[{""arguments"": {""district_name"": """", ""province_id"": 3, ""rating"": 4.5, ""service_id"": 2, ""start_available_date"": ""2023-09-30"", ""sub_district_name"": """"}, ""name"": ""get_service_providers""}]",get_service_providers,"[{""arguments"": {""district_name"": """", ""province_id"": 3, ""rating"": 4.5, ""service_id"": 0, ""start_available_date"": ""2023-09-30"", ""sub_district_name"": """"}, ""name"": ""get_service_providers""}]",get_service_providers,value_error:others,"[""Invalid value for parameter 'service_id': 0. Expected one of [2].""]",57,resp_0ed606d8f2c4e0e0006a3675da952c8196aec8c2399b8ac127,resp_01fbf8176244a97d006a36826ba4348197ac8b7f64d7b6ce81
gpt-5.4-nano|gpt54nano_full_pool_repeat2|cursing|live_simple_228-119-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,cursing,live_simple_228-119-0,live_simple_228-119-0__cursing,live_simple,reviewed,full_clean_to_noisy_trace_review,true_model_failure,wrong_argument_value,Noisy call changes a required value; not just a formatting or alias issue.,Convert it to audio format: I am a pretty girl,convert it to audio format: I am a pretty girl fucking please man,"[{""text_to_speech.convert"": {""gender"": ["""", ""female""], ""language"": ["""", ""en-US""], ""speed"": ["""", 1.0], ""text"": [""I am a pretty girl""]}}]",text_to_speech.convert,"[{""arguments"": {""gender"": ""female"", ""language"": ""en-US"", ""speed"": 1, ""text"": ""I am a pretty girl""}, ""name"": ""text_to_speech.convert""}]",text_to_speech.convert,"[{""arguments"": {""gender"": ""female"", ""language"": ""en-US"", ""speed"": 1, ""text"": ""I am a pretty girl fucking please man""}, ""name"": ""text_to_speech.convert""}]",text_to_speech.convert,value_error:string,"[""Invalid value for parameter 'text': 'I am a pretty girl fucking please man'. Expected one of ['I am a pretty girl']. Case insensitive.""]",43,resp_087845508fecfba5006a3675e5af3081969d905916e8d04884,resp_02c9b38d75bf3b8f006a36827ad08881979dee9a78f9b80f47
gpt-5.4-nano|gpt54nano_full_pool_repeat2|cursing|live_simple_235-124-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,cursing,live_simple_235-124-0,live_simple_235-124-0__cursing,live_simple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,alias_or_format_mismatch,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,Play the song 'Friends' by Marshmello,ffs play the song 'Friends' by Marshmello brother,"[{""play_spotify_song"": {""query"": [""track:Friends artist:Marshmello""], ""shuffle"": ["""", false], ""volume"": ["""", 50]}}]",play_spotify_song,"[{""arguments"": {""query"": ""track:Friends artist:Marshmello"", ""shuffle"": false, ""volume"": 50}, ""name"": ""play_spotify_song""}]",play_spotify_song,"[{""arguments"": {""query"": ""track:Friends artist:Marshmello brother"", ""shuffle"": false, ""volume"": 50}, ""name"": ""play_spotify_song""}]",play_spotify_song,value_error:string,"[""Invalid value for parameter 'query': 'track:Friends artist:Marshmello brother'. Expected one of ['track:Friends artist:Marshmello']. Case insensitive.""]",39,resp_0e384727a0603869006a3675e593e48193ab3a0a36bc456ee5,resp_0511597ad2679e4c006a36827cf78c8194880b97be5f49ced7
gpt-5.4-nano|gpt54nano_full_pool_repeat2|cursing|live_simple_239-125-2,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,cursing,live_simple_239-125-2,live_simple_239-125-2__cursing,live_simple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,alias_or_format_mismatch,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,Can you search for the song 'Shape of You'?,goddamn it can you search for the song 'Shape of You'?,"[{""play_spotify_song"": {""device_id"": ["""", ""null""], ""play"": ["""", true], ""query"": [""track:Shape of You artist:Ed Sheeran"", ""Shape of You""]}}]",play_spotify_song,"[{""arguments"": {""device_id"": ""null"", ""play"": true, ""query"": ""track:Shape of You artist:Ed Sheeran""}, ""name"": ""play_spotify_song""}]",play_spotify_song,"[{""arguments"": {""device_id"": ""null"", ""play"": true, ""query"": ""track:Shape of You""}, ""name"": ""play_spotify_song""}]",play_spotify_song,value_error:string,"[""Invalid value for parameter 'query': 'track:Shape of You'. Expected one of ['track:Shape of You artist:Ed Sheeran', 'Shape of You']. Case insensitive.""]",35,resp_0ee78d4410d8a0b5006a3675e807588196a561cce0fe070c02,resp_02ebce4bb7fbeb2e006a36827e0fd88193a5b087fbc12eb225
gpt-5.4-nano|gpt54nano_full_pool_repeat2|cursing|live_simple_241-125-4,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,cursing,live_simple_241-125-4,live_simple_241-125-4__cursing,live_simple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,alias_or_format_mismatch,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,play Johnny Johnny Yes papa,ffs play Johnny Johnny Yes papa brother,"[{""play_spotify_song"": {""device_id"": ["""", ""null""], ""play"": ["""", true], ""query"": [""Johnny Johnny Yes Papa"", ""Johnny Johnny Yes papa""]}}]",play_spotify_song,"[{""arguments"": {""device_id"": ""null"", ""play"": true, ""query"": ""Johnny Johnny Yes Papa""}, ""name"": ""play_spotify_song""}]",play_spotify_song,"[{""arguments"": {""device_id"": ""null"", ""play"": true, ""query"": ""Johnny Johnny Yes papa brother""}, ""name"": ""play_spotify_song""}]",play_spotify_song,value_error:string,"[""Invalid value for parameter 'query': 'Johnny Johnny Yes papa brother'. Expected one of ['Johnny Johnny Yes Papa', 'Johnny Johnny Yes papa']. Case insensitive.""]",35,resp_0a24688e8209233c006a3675e886bc8197bad5327898a77ea8,resp_04aeb1c1f3831285006a36827e78a48193b6ab91613a41b756
gpt-5.4-nano|gpt54nano_full_pool_repeat2|cursing|live_simple_249-131-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,cursing,live_simple_249-131-0,live_simple_249-131-0__cursing,live_simple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,alias_or_format_mismatch,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,"Hey bunny, How are you doing","holy shit just hey bunny, How are you doing","[{""chat_with_friend"": {""user_message"": [""Hey bunny, How are you doing""]}}]",chat_with_friend,"[{""arguments"": {""user_message"": ""Hey bunny, How are you doing""}, ""name"": ""chat_with_friend""}]",chat_with_friend,"[{""arguments"": {""user_message"": ""holy shit just hey bunny, How are you doing""}, ""name"": ""chat_with_friend""}]",chat_with_friend,value_error:string,"[""Invalid value for parameter 'user_message': 'holy shit just hey bunny, How are you doing'. Expected one of ['Hey bunny, How are you doing']. Case insensitive.""]",31,resp_0683e59f8a29bd91006a3675e94da8819791e8c43d2bdfa494,resp_01c799f5bc74e57e006a3682808294819697d28471d94eec17
gpt-5.4-nano|gpt54nano_full_pool_repeat2|cursing|live_simple_32-9-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,cursing,live_simple_32-9-0,live_simple_32-9-0__cursing,live_simple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,alias_or_format_mismatch,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,"Sure, here is the answer to the question:\n\n**Logistic regression is not present in the text, therefore I cannot answer this question.**","man for fuck sake sure, here is the answer to the question:\n\n**Logistic regression is not present in the text, therefore I cannot answer this question.**","[{""answer.string"": {""answer"": [""Logistic regression is not present in the text, therefore I cannot answer this question.""]}}]",answer.string,"[{""arguments"": {""answer"": ""**Logistic regression is not present in the text, therefore I cannot answer this question.**""}, ""name"": ""answer.string""}]",answer.string,"[{""arguments"": {""answer"": ""Logistic regression is not present in the provided text, therefore I can’t answer the question based on that text.""}, ""name"": ""answer.string""}]",answer.string,value_error:string,"[""Invalid value for parameter 'answer': 'Logistic regression is not present in the provided text, therefore I can’t answer the question based on that text.'. Expected one of ['Logistic regression is not present in the text, therefore I cannot answer this question.']. Case insensitive.""]",42,resp_0461b14dc96d6fe3006a3675b59ac08193a54bafbce7a90547,resp_09b08a544c5a1670006a36823ab5dc819082782e3dae11131c
gpt-5.4-nano|gpt54nano_full_pool_repeat2|cursing|live_simple_36-13-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,cursing,live_simple_36-13-0,live_simple_36-13-0__cursing,live_simple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,alias_or_format_mismatch,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,"Sure, here is the answer to the question:\n\nThe text does not define logistic regression, therefore I cannot answer this question.","sure, here is the answer to the question:\n\nThe text does not define logistic regression, therefore I cannot answer this question. fucking please man","[{""parseAnswer"": {""answer"": [""The text does not define logistic regression, therefore I cannot answer this question.""]}}]",parseAnswer,"[{""arguments"": {""answer"": ""The text does not define logistic regression, therefore I cannot answer this question.""}, ""name"": ""parseAnswer""}]",parseAnswer,"[{""arguments"": {""answer"": ""The text does not define logistic regression, therefore I cannot answer this question. fucking please man""}, ""name"": ""parseAnswer""}]",parseAnswer,value_error:string,"[""Invalid value for parameter 'answer': 'The text does not define logistic regression, therefore I cannot answer this question. fucking please man'. Expected one of ['The text does not define logistic regression, therefore I cannot answer this question.']. Case insensitive.""]",37,resp_0744fa45b118a89c006a3675b7a1fc8195844407904394c0ef,resp_0ecb32122a111e32006a36823bd0f48195b42049000e9b1537
gpt-5.4-nano|gpt54nano_full_pool_repeat2|cursing|live_simple_37-14-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,cursing,live_simple_37-14-0,live_simple_37-14-0__cursing,live_simple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,alias_or_format_mismatch,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,"Sure, here is the answer to the question:\n\nThe text does not define logistic regression, therefore I cannot answer this question.","ffs sure, here is the answer to the question:\n\nThe text does not define logistic regression, therefore I cannot answer this question. brother","[{""parseAnswer"": {""answer"": [""The text does not define logistic regression, therefore I cannot answer this question.""]}}]",parseAnswer,"[{""arguments"": {""answer"": ""The text does not define logistic regression, therefore I cannot answer this question.""}, ""name"": ""parseAnswer""}]",parseAnswer,"[{""arguments"": {""answer"": ""The text does not define logistic regression, therefore I cannot answer this question. brother""}, ""name"": ""parseAnswer""}]",parseAnswer,value_error:string,"[""Invalid value for parameter 'answer': 'The text does not define logistic regression, therefore I cannot answer this question. brother'. Expected one of ['The text does not define logistic regression, therefore I cannot answer this question.']. Case insensitive.""]",35,resp_09c5baecee93e972006a3675b7e8bc819389768da397c7d12c,resp_0f95fba494933d00006a36823c567481958fdc30792f312ede
gpt-5.4-nano|gpt54nano_full_pool_repeat2|cursing|live_simple_4-3-0,gpt-5.4-nano,openai,gpt54nano_full_pool_repeat2,full_pool_row_trace_repeat,2351,2,cursing,live_simple_4-3-0,live_simple_4-3-0__cursing,live_simple,reviewed,full_clean_to_noisy_trace_review,possible_oracle_artifact,alias_or_format_mismatch,Second-pass artifact audit: Failure is primarily alias/format/type/optional-argument strictness or the noisy prompt/oracle leaves the tool-relevant intent questionable.,"What are the current weather conditions in Tel Aviv, and could you provide that in Fahrenheit, please?","this is bullshit what are the current weather conditions in Tel Aviv, and could you provide that in Fahrenheit, please?","[{""get_current_weather"": {""location"": [""Tel Aviv, Israel""], ""unit"": [""fahrenheit"", """"]}}]",get_current_weather,"[{""arguments"": {""location"": ""Tel Aviv, Israel"", ""unit"": ""fahrenheit""}, ""name"": ""get_current_weather""}]",get_current_weather,"[{""arguments"": {""location"": ""Tel Aviv, IL"", ""unit"": ""fahrenheit""}, ""name"": ""get_current_weather""}]",get_current_weather,value_error:string,"[""Invalid value for parameter 'location': 'Tel Aviv, IL'. Expected one of ['Tel Aviv, Israel']. Case insensitive.""]",29,resp_07ca1fc571fcd202006a3675af309c81979421960314481476,resp_09e7b4cfcccbc0d9006a368231c6408193a6ffc7fce3b8fe49
