review_label,artifact_type,notes,model,provider,dimension,base_id,noisy_id,category,clean_prompt,noisy_prompt,gold,clean_prediction,noisy_prediction,clean_names,noisy_names,error_type,error,completion_tokens,reasoning_tokens
possible_oracle_artifact,alias_or_format_mismatch,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_simple_163-96-2,live_simple_163-96-2__telegraphic_request,live_simple,"The image is a poster for The Lego Movie. It features the Lego logo, which is a red and yellow rectangle with the word ""LEGO"" written in white. The poster also features several Lego characters, including Emmet, Wyldstyle, Batman, and Gandalf. Other objects that could contain copyrighted material include the movie's title, the release date, and the names of the actors who voiced the characters.

red logo
yellow rectangle
white text
Lego characters
movie title
release date
actor names","image poster Lego Movie. features Lego logo red and yellow rectangle word ""LEGO"" written in white. poster also features several Lego characters including Emmet Wyldstyle Batman and Gandalf. Other objects that contain copyrighted material include movie's title release date and names actors who voiced characters. red logo yellow rectangle white text Lego characters movie title release date actor names","[{""get_items"": {""items"": [[""red logo"", ""yellow rectangle"", ""white text"", ""Lego characters"", ""movie title"", ""release date"", ""actor names""]]}}]","[{""arguments"": {""items"": [""red logo"", ""yellow rectangle"", ""white text"", ""Lego characters"", ""movie title"", ""release date"", ""actor names""]}, ""name"": ""get_items""}]","[{""arguments"": {""items"": [""Lego logo red and yellow rectangle"", ""white text LEGO"", ""Emmet character"", ""Wyldstyle character"", ""Batman character"", ""Gandalf character"", ""Lego Movie title"", ""release date"", ""actor names"", ""Lego characters""]}, ""name"": ""get_items""}]",get_items,get_items,value_error:list/tuple,"Invalid value for parameter 'items': ['Lego logo red and yellow rectangle', 'white text LEGO', 'Emmet character', 'Wyldstyle character', 'Batman character', 'Gandalf character', 'Lego Movie title', 'release date', 'actor names', 'Lego characters']. Expected one of [['red logo', 'yellow rectangle', 'white text', 'Lego characters', 'movie title', 'release date', 'actor names']].",,
true_model_failure,missing_or_extra_tool_call,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_simple_208-117-0,live_simple_208-117-0__telegraphic_request,live_simple,I want to find a good film to watch with Duane Whitaker and I want something directed by Quentin Tarantino.,find good film watch Duane Whitaker and something directed by Quentin Tarantino.,"[{""Movies_3_FindMovies"": {""cast"": [""Duane Whitaker""], ""directed_by"": [""Quentin Tarantino""], ""genre"": ["""", ""dontcare""]}}]","[{""arguments"": {""cast"": ""Duane Whitaker"", ""directed_by"": ""Quentin Tarantino""}, ""name"": ""Movies_3_FindMovies""}]","[{""arguments"": {""cast"": ""Duane Whitaker""}, ""name"": ""Movies_3_FindMovies""}, {""arguments"": {""directed_by"": ""Quentin Tarantino""}, ""name"": ""Movies_3_FindMovies""}]",Movies_3_FindMovies,Movies_3_FindMovies|Movies_3_FindMovies,simple_function_checker:wrong_count,Wrong number of functions.,,
true_model_failure,wrong_tool_routing,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_multiple_171-71-0,live_multiple_171-71-0__telegraphic_request,live_multiple,"Could you provide me with the details of Adriel's internship experiences, including the name of the organizations and the dates of the internships?",provide details Adriel's internship experiences including name organizations and dates internships,"[{""get_adriel_detail_experience_and_education"": {""details"": [""""], ""end_date"": ["""", null], ""experience_or_education_name"": ["""", ""Not specified""], ""experience_or_education_type"": [""Internship""], ""start_date"": ["""", null]}}]","[{""arguments"": {""experience_or_education_type"": ""Internship""}, ""name"": ""get_adriel_detail_experience_and_education""}]","[{""arguments"": {""user_id"": 1}, ""name"": ""get_adriel_experiences_and_education""}]",get_adriel_detail_experience_and_education,get_adriel_experiences_and_education,simple_function_checker:wrong_func_name,Function name 'get_adriel_detail_experience_and_education' not found in model output.,,
true_model_failure,wrong_argument_value,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_multiple_207-91-1,live_multiple_207-91-1__telegraphic_request,live_multiple,What is the tech stack that employee (id Adriel) was working on,tech stack that employee (id Adriel) was working on,"[{""get_tech_stack"": {""as_of_date"": ["""", null], ""employee_id"": [""Adriel""], ""include_tools"": ["""", false]}}]","[{""arguments"": {""employee_id"": ""Adriel""}, ""name"": ""get_tech_stack""}]","[{""arguments"": {""employee_id"": ""Adriel"", ""include_tools"": true}, ""name"": ""get_tech_stack""}]",get_tech_stack,get_tech_stack,value_error:others,"Invalid value for parameter 'include_tools': True. Expected one of ['', False].",,
true_model_failure,wrong_tool_routing,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_multiple_219-94-1,live_multiple_219-94-1__telegraphic_request,live_multiple,"""Get the sensor readings max entries per pages for the metric current from today to 15:30 to 15:32 on my organization. Today is March 10 of 2024","""Get sensor readings max entries per pages metric current from today 15 30 15 32 on organization. Today March 10 2024","[{""get_sensor_readings_history"": {""endingBefore"": ["""", null], ""metrics"": [[""current""]], ""networkIds"": ["""", []], ""perPage"": [100], ""serials"": ["""", []], ""startingAfter"": ["""", null], ""t0"": [""2024-03-10T15:30:00Z""], ""t1"": [""2024-03-10T15:32:00Z""], ""timespan"": [120]}}]","[{""arguments"": {""metrics"": [""current""], ""perPage"": 100, ""t0"": ""2024-03-10T15:30:00Z"", ""t1"": ""2024-03-10T15:32:00Z"", ""timespan"": 120}, ""name"": ""get_sensor_readings_history""}]","[{""arguments"": {""metrics"": [""current""], ""perPage"": 100}, ""name"": ""get_sensor_readings_latest""}]",get_sensor_readings_history,get_sensor_readings_latest,simple_function_checker:wrong_func_name,Function name 'get_sensor_readings_history' not found in model output.,,
true_model_failure,missing_or_extra_tool_call,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_multiple_322-132-12,live_multiple_322-132-12__telegraphic_request,live_multiple,I want to watch a fantasy movie with Dominic Monaghan. Look for movies directed by Peter Jackson.,watch fantasy movie Dominic Monaghan. Look movies directed by Peter Jackson.,"[{""Movies_3_FindMovies"": {""cast"": [""Dominic Monaghan""], ""directed_by"": [""Peter Jackson""], ""genre"": [""Fantasy""]}}]","[{""arguments"": {""cast"": ""Dominic Monaghan"", ""directed_by"": ""Peter Jackson"", ""genre"": ""Fantasy""}, ""name"": ""Movies_3_FindMovies""}]","[{""arguments"": {""cast"": ""Dominic Monaghan"", ""genre"": ""Fantasy""}, ""name"": ""Movies_3_FindMovies""}, {""arguments"": {""directed_by"": ""Peter Jackson""}, ""name"": ""Movies_3_FindMovies""}]",Movies_3_FindMovies,Movies_3_FindMovies|Movies_3_FindMovies,multiple_function_checker:wrong_count,Wrong number of functions.,,
true_model_failure,wrong_argument_value,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_multiple_341-133-5,live_multiple_341-133-5__telegraphic_request,live_multiple,Find me some Pop songs from '19 on the Ores Aixmis album.,Find some Pop songs from '19 on Ores Aixmis album.,"[{""Music_3_LookupMusic"": {""album"": [""Ores Aixmis""], ""artist"": ["""", ""dontcare""], ""genre"": [""Pop""], ""year"": [2019]}}]","[{""arguments"": {""album"": ""Ores Aixmis"", ""genre"": ""Pop"", ""year"": 2019}, ""name"": ""Music_3_LookupMusic""}]","[{""arguments"": {""album"": ""Ores Aixmis"", ""artist"": ""Ores Aixmis"", ""genre"": ""Pop"", ""year"": 2019}, ""name"": ""Music_3_LookupMusic""}]",Music_3_LookupMusic,Music_3_LookupMusic,value_error:string,"Invalid value for parameter 'artist': 'Ores Aixmis'. Expected one of ['', 'dontcare']. Case insensitive.",,
true_model_failure,wrong_tool_routing,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_multiple_351-133-15,live_multiple_351-133-15__telegraphic_request,live_multiple,"I want to listen to some music, imagine dragons would be awesome, somebody told me about the night visions album",listen some music imagine dragons awesome somebody told night visions album,"[{""Music_3_LookupMusic"": {""album"": [""Night Visions""], ""artist"": [""Imagine Dragons""], ""genre"": ["""", ""dontcare""], ""year"": ["""", ""dontcare""]}}]","[{""arguments"": {""album"": ""Night Visions"", ""artist"": ""Imagine Dragons""}, ""name"": ""Music_3_LookupMusic""}]","[{""arguments"": {""album"": ""Night Visions"", ""artist"": ""Imagine Dragons"", ""track"": ""Imagine Dragons""}, ""name"": ""Music_3_PlayMedia""}]",Music_3_LookupMusic,Music_3_PlayMedia,simple_function_checker:wrong_func_name,Function name 'Music_3_LookupMusic' not found in model output.,,
true_model_failure,wrong_argument_value,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_multiple_406-140-2,live_multiple_406-140-2__telegraphic_request,live_multiple,"Can you find me a taxi to take me to 2508 University Avenue, Palo Alto, CA .","find taxi take 2508 University Avenue, Palo Alto CA .","[{""RideSharing_2_GetRide"": {""destination"": [""2508 University Avenue, Palo Alto""], ""number_of_seats"": [""""], ""ride_type"": [""""]}}]","[{""arguments"": {""destination"": ""2508 University Avenue, Palo Alto""}, ""name"": ""RideSharing_2_GetRide""}]","[{""arguments"": {""destination"": ""2508 University Avenue, Palo Alto"", ""number_of_seats"": 1}, ""name"": ""RideSharing_2_GetRide""}]",RideSharing_2_GetRide,RideSharing_2_GetRide,value_error:others,Invalid value for parameter 'number_of_seats': 1. Expected one of [''].,,
possible_oracle_artifact,alias_or_format_mismatch,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_multiple_427-141-16,live_multiple_427-141-16__telegraphic_request,live_multiple,I want to spend my free time by watching a nice Movie like the one with Dramatic Story. Can you find something for me and I want to watch it at Century 20 Oakridge and XD which locates at San Jose.,spend free time by watching nice Movie like one Dramatic Story. find something and watch Century 20 Oakridge and XD locates San Jose.,"[{""Movies_1_FindMovies"": {""genre"": [""Drama""], ""location"": [""San Jose, CA""], ""show_type"": ["""", ""dontcare""], ""theater_name"": [""Century 20 Oakridge and XD""]}}]","[{""arguments"": {""genre"": ""Drama"", ""location"": ""San Jose, CA"", ""theater_name"": ""Century 20 Oakridge and XD""}, ""name"": ""Movies_1_FindMovies""}]","[{""arguments"": {""genre"": ""Drama"", ""location"": ""San Jose, CA"", ""show_type"": ""imax"", ""theater_name"": ""Century 20 Oakridge""}, ""name"": ""Movies_1_FindMovies""}]",Movies_1_FindMovies,Movies_1_FindMovies,value_error:string,Invalid value for parameter 'theater_name': 'Century 20 Oakridge'. Expected one of ['Century 20 Oakridge and XD']. Case insensitive.,,
true_model_failure,missing_or_extra_tool_call,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_multiple_433-141-22,live_multiple_433-141-22__telegraphic_request,live_multiple,Search for me movies shown in Napa.I would like to watch at Century Napa Valley and XD.,Search movies shown in Napa.I like watch Century Napa Valley and XD.,"[{""Movies_1_FindMovies"": {""genre"": ["""", ""dontcare""], ""location"": [""Napa, CA""], ""show_type"": ["""", ""dontcare""], ""theater_name"": [""Century Napa Valley and XD""]}}]","[{""arguments"": {""location"": ""Napa, CA"", ""theater_name"": ""Century Napa Valley and XD""}, ""name"": ""Movies_1_FindMovies""}]","[{""arguments"": {""location"": ""Napa, CA"", ""show_type"": ""regular"", ""theater_name"": ""Century Napa Valley""}, ""name"": ""Movies_1_FindMovies""}, {""arguments"": {""location"": ""Napa, CA"", ""show_type"": ""regular"", ""theater_name"": ""XD""}, ""name"": ""Movies_1_FindMovies""}]",Movies_1_FindMovies,Movies_1_FindMovies|Movies_1_FindMovies,multiple_function_checker:wrong_count,Wrong number of functions.,,
possible_oracle_artifact,alias_or_format_mismatch,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_multiple_514-150-2,live_multiple_514-150-2__telegraphic_request,live_multiple,"Hi, are there any nice regular movies showing in San Jose at the Century 20 theater?",Hi any nice regular movies showing in San Jose Century 20 theater,"[{""Movies_1_FindMovies"": {""genre"": ["""", ""dontcare""], ""location"": [""San Jose, CA""], ""show_type"": [""regular""], ""theater_name"": [""Century 20""]}}]","[{""arguments"": {""location"": ""San Jose, CA"", ""show_type"": ""regular"", ""theater_name"": ""Century 20""}, ""name"": ""Movies_1_FindMovies""}]","[{""arguments"": {""location"": ""San Jose, CA"", ""show_type"": ""regular"", ""theater_name"": ""San Jose Century 20""}, ""name"": ""Movies_1_FindMovies""}]",Movies_1_FindMovies,Movies_1_FindMovies,value_error:string,Invalid value for parameter 'theater_name': 'San Jose Century 20'. Expected one of ['Century 20']. Case insensitive.,,
true_model_failure,wrong_argument_value,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_multiple_535-151-11,live_multiple_535-151-11__telegraphic_request,live_multiple,"I'm interested in attending a musical show in Belvedere, CA. Are there any events happening?","I'm interested in attending musical in Belvedere, CA. any events happening","[{""Events_3_FindEvents"": {""city"": [""Belvedere, CA""], ""date"": ["""", ""dontcare""], ""event_type"": [""Music""]}}]","[{""arguments"": {""city"": ""Belvedere, CA"", ""event_type"": ""Music""}, ""name"": ""Events_3_FindEvents""}]","[{""arguments"": {""city"": ""Belvedere, CA"", ""event_type"": ""Theater""}, ""name"": ""Events_3_FindEvents""}]",Events_3_FindEvents,Events_3_FindEvents,value_error:string,Invalid value for parameter 'event_type': 'Theater'. Expected one of ['Music']. Case insensitive.,,
possible_oracle_artifact,alias_or_format_mismatch,,claude-haiku-4-5-20251001,anthropic,telegraphic_request,live_multiple_627-160-7,live_multiple_627-160-7__telegraphic_request,live_multiple,"Can you initiate a payment to Diego's account using my app balance for $200, and ensure the transaction is private?",initiate payment Diego's account app balance $200 and ensure transaction private,"[{""Payment_1_MakePayment"": {""amount"": [200.0], ""payment_method"": [""app balance""], ""private_visibility"": [true], ""receiver"": [""Diego""]}}]","[{""arguments"": {""amount"": 200, ""payment_method"": ""app balance"", ""private_visibility"": true, ""receiver"": ""Diego""}, ""name"": ""Payment_1_MakePayment""}]","[{""arguments"": {""amount"": 200, ""payment_method"": ""app balance"", ""private_visibility"": true, ""receiver"": ""Diego's account""}, ""name"": ""Payment_1_MakePayment""}]",Payment_1_MakePayment,Payment_1_MakePayment,value_error:string,"Invalid value for parameter 'receiver': ""Diego's account"". Expected one of ['Diego']. Case insensitive.",,
